13.5,1.1514
13.517,1.1707
13.533,1.19
13.55,1.2093
13.567,1.2287
13.583,1.248
13.6,1.2674
13.617,1.2867
13.633,1.3061
13.65,1.3255
13.667,1.3449
13.683,1.3642
13.7,1.3836
13.717,1.403
13.733,1.4224
13.75,1.4418
13.767,1.4612
13.783,1.4806
13.8,1.5
13.817,1.5194
13.833,1.5387
13.85,1.5581
13.867,1.5775
13.883,1.5968
13.9,1.6161
13.917,1.6354
13.933,1.6547
13.95,1.674
13.967,1.6932
13.983,1.7123
14,1.7316
14.017,1.7509
14.033,1.7702
14.05,1.7895
14.067,1.8088
14.083,1.8281
14.1,1.8475
14.117,1.8668
14.133,1.8861
14.15,1.9055
14.167,1.9249
14.183,1.9442
14.2,1.9636
14.217,1.9829
14.233,2.0023
14.25,2.0217
14.267,2.0411
14.283,2.0605
14.3,2.0799
14.317,2.0993
14.333,2.1187
14.35,2.1381
14.367,2.1575
14.383,2.1769
14.4,2.1963
14.417,2.2157
14.433,2.2351
14.45,2.2545
14.467,2.2739
14.483,2.2934
14.5,2.3128
14.517,2.3322
14.533,2.3516
14.55,2.3711
14.567,2.3905
14.583,2.4099
14.6,2.4294
14.617,2.4488
14.633,2.4682
14.65,2.4876
14.667,2.5071
14.683,2.5265
14.7,2.5459
14.717,2.5654
14.733,2.5848
14.75,2.6042
14.767,2.6236
14.783,2.643
14.8,2.6625
14.817,2.6819
14.833,2.7013
14.85,2.7207
14.867,2.7401
14.883,2.7595
14.9,2.7789
14.917,2.7983
14.933,2.8177
14.95,2.8371
14.967,2.8565
14.983,2.8758
15,2.8952
15.017,2.9146
15.033,2.934
15.05,2.9533
15.067,2.9727
15.083,2.992
15.1,3.0114
15.117,3.0307
15.133,3.05
15.15,3.0693
15.167,3.0887
15.183,3.108
15.2,3.1273
15.217,3.1466
15.233,3.1659
15.25,3.1851
15.267,3.2044
15.283,3.2237
15.3,3.2429
15.317,3.2622
15.333,3.2814
15.35,3.3006
15.367,3.3198
15.383,3.3391
15.4,3.3583
15.417,3.3774
15.433,3.3966
15.45,3.4158
15.467,3.4349
15.483,3.4541
15.5,3.4732
15.517,3.4924
15.533,3.5115
15.55,3.5306
15.567,3.5497
15.583,3.5687
15.6,3.5878
15.617,3.6069
15.633,3.6259
15.65,3.6449
15.667,3.6639
15.683,3.6829
15.7,3.7019
15.717,3.7209
15.733,3.7399
15.75,3.7588
15.767,3.7778
15.783,3.7967
15.8,3.8156
15.817,3.8345
15.833,3.8533
15.85,3.8722
15.867,3.891
15.883,3.9099
15.9,3.9287
15.917,3.9475
15.933,3.9662
15.95,3.985
15.967,4.0038
15.983,4.0225
16,4.0412
16.017,4.0599
16.033,4.0786
16.05,4.0972
16.067,4.1159
16.083,4.1345
16.1,4.1531
16.117,4.1717
16.133,4.1902
16.15,4.2088
16.167,4.2273
16.183,4.2458
16.2,4.2643
16.217,4.2828
16.233,4.3012
16.25,4.3197
16.267,4.3381
16.283,4.3565
16.3,4.3748
16.317,4.3932
16.333,4.4115
16.35,4.4298
16.367,4.4481
16.383,4.4664
16.4,4.4846
16.417,4.5028
16.433,4.521
16.45,4.5392
16.467,4.5574
16.483,4.5755
16.5,4.5936
16.517,4.6117
16.533,4.6297
16.55,4.6478
16.567,4.6658
16.583,4.6838
16.6,4.7018
16.617,4.7197
16.633,4.7376
16.65,4.7555
16.667,4.7734
16.683,4.7912
16.7,4.809
16.717,4.8268
16.733,4.8446
16.75,4.8623
16.767,4.88
16.783,4.8977
16.8,4.9154
16.817,4.933
16.833,4.9506
16.85,4.9682
16.867,4.9858
16.883,5.0033
16.9,5.0208
16.917,5.0383
16.933,5.0557
16.95,5.0732
16.967,5.0906
16.983,5.1079
17,5.1253
17.017,5.1426
17.033,5.1598
17.05,5.1771
17.067,5.1943
17.083,5.2115
17.1,5.2287
17.117,5.2458
17.133,5.2629
17.15,5.28
17.167,5.297
17.183,5.314
17.2,5.331
17.217,5.348
17.233,5.3649
17.25,5.3818
17.267,5.3987
17.283,5.4155
17.3,5.4323
17.317,5.4491
17.333,5.4658
17.35,5.4825
17.367,5.4992
17.383,5.5159
17.4,5.5325
17.417,5.5491
17.433,5.5656
17.45,5.5821
17.467,5.5986
17.483,5.6151
17.5,5.6315
17.517,5.6479
17.533,5.6643
17.55,5.6806
17.567,5.6969
17.583,5.7132
17.6,5.7294
17.617,5.7456
17.633,5.7618
17.65,5.7779
17.667,5.794
17.683,5.8101
17.7,5.8262
17.717,5.8422
17.733,5.8582
17.75,5.8742
17.767,5.8901
17.783,5.906
17.8,5.9219
17.817,5.9378
17.833,5.9537
17.85,5.9696
17.867,5.9854
17.883,6.0012
17.9,6.0171
17.917,6.0329
17.933,6.0488
17.95,6.0647
17.967,6.0807
17.983,6.0965
18,6.1124
18.017,6.1282
18.033,6.144
18.05,6.1597
18.067,6.1755
18.083,6.1911
18.1,6.2068
18.117,6.2224
18.133,6.238
18.15,6.2535
18.167,6.269
18.183,6.2844
18.2,6.2999
18.217,6.3152
18.233,6.3306
18.25,6.3459
18.267,6.3612
18.283,6.3764
18.3,6.3916
18.317,6.4068
18.333,6.4219
18.35,6.437
18.367,6.4521
18.383,6.4671
18.4,6.482
18.417,6.497
18.433,6.5119
18.45,6.5267
18.467,6.5416
18.483,6.5563
18.5,6.5711
18.517,6.5858
18.533,6.6005
18.55,6.6151
18.567,6.6297
18.583,6.6442
18.6,6.6587
18.617,6.6732
18.633,6.6876
18.65,6.702
18.667,6.7164
18.683,6.7307
18.7,6.7449
18.717,6.7592
18.733,6.7733
18.75,6.7875
18.767,6.8016
18.783,6.8157
18.8,6.8297
18.817,6.8437
18.833,6.8576
18.85,6.8715
18.867,6.8854
18.883,6.8992
18.9,6.913
18.917,6.9267
18.933,6.9404
18.95,6.9541
18.967,6.9677
18.983,6.9813
19,6.9948
19.017,7.0083
19.033,7.0217
19.05,7.0351
19.067,7.0485
19.083,7.0618
19.1,7.0751
19.117,7.0883
19.133,7.1015
19.15,7.1147
19.167,7.1278
19.183,7.1408
19.2,7.1539
19.217,7.1668
19.233,7.1798
19.25,7.1927
19.267,7.2055
19.283,7.2183
19.3,7.2311
19.317,7.2438
19.333,7.2565
19.35,7.2691
19.367,7.2817
19.383,7.2943
19.4,7.3068
19.417,7.3192
19.433,7.3317
19.45,7.344
19.467,7.3564
19.483,7.3686
19.5,7.3809
19.517,7.3931
19.533,7.4052
19.55,7.4173
19.567,7.4294
19.583,7.4414
19.6,7.4534
19.617,7.4653
19.633,7.4772
19.65,7.4891
19.667,7.5009
19.683,7.5126
19.7,7.5243
19.717,7.536
19.733,7.5476
19.75,7.5592
19.767,7.5707
19.783,7.5822
19.8,7.5937
19.817,7.6051
19.833,7.6164
19.85,7.6277
19.867,7.639
19.883,7.6502
19.9,7.6614
19.917,7.6725
19.933,7.6836
19.95,7.6946
19.967,7.7056
19.983,7.7166
20,7.7275
20.017,7.7383
20.033,7.7492
20.05,7.7599
20.067,7.7706
20.083,7.7813
20.1,7.792
20.117,7.8026
20.133,7.8131
20.15,7.8236
20.167,7.834
20.183,7.8445
20.2,7.8548
20.217,7.8651
20.233,7.8754
20.25,7.8856
20.267,7.8958
20.283,7.906
20.3,7.9161
20.317,7.9261
20.333,7.9361
20.35,7.9461
20.367,7.956
20.383,7.9658
20.4,7.9757
20.417,7.9854
20.433,7.9952
20.45,8.0049
20.467,8.0145
20.483,8.0241
20.5,8.0336
20.517,8.0432
20.533,8.0526
20.55,8.062
20.567,8.0714
20.583,8.0807
20.6,8.09
20.617,8.0992
20.633,8.1084
20.65,8.1176
20.667,8.1267
20.683,8.1357
20.7,8.1448
20.717,8.1537
20.733,8.1626
20.75,8.1715
20.767,8.1804
20.783,8.1891
20.8,8.1979
20.817,8.2066
20.833,8.2152
20.85,8.2239
20.867,8.2324
20.883,8.2409
20.9,8.2494
20.917,8.2579
20.933,8.2662
20.95,8.2746
20.967,8.2829
20.983,8.2911
21,8.2994
21.017,8.3075
21.033,8.3157
21.05,8.3237
21.067,8.3318
21.083,8.3398
21.1,8.3477
21.117,8.3556
21.133,8.3635
21.15,8.3713
21.167,8.3791
21.183,8.3868
21.2,8.3945
21.217,8.4022
21.233,8.4098
21.25,8.4173
21.267,8.4249
21.283,8.4323
21.3,8.4398
21.317,8.4472
21.333,8.4545
21.35,8.4618
21.367,8.4691
21.383,8.4763
21.4,8.4835
21.417,8.4907
21.433,8.4978
21.45,8.5049
21.467,8.5119
21.483,8.5189
21.5,8.5258
21.517,8.5327
21.533,8.5396
21.55,8.5464
21.567,8.5532
21.583,8.56
21.6,8.5667
21.617,8.5734
21.633,8.5801
21.65,8.5867
21.667,8.5934
21.683,8.5999
21.7,8.6065
21.717,8.613
21.733,8.6196
21.75,8.6261
21.767,8.6326
21.783,8.6391
21.8,8.6456
21.817,8.6521
21.833,8.6586
21.85,8.6652
21.867,8.6718
21.883,8.6784
21.9,8.6849
21.917,8.6914
21.933,8.6978
21.95,8.7042
21.967,8.7106
21.983,8.7169
22,8.7231
22.017,8.7294
22.033,8.7356
22.05,8.7417
22.067,8.7478
22.083,8.7539
22.1,8.7599
22.117,8.7659
22.133,8.7718
22.15,8.7777
22.167,8.7836
22.183,8.7894
22.2,8.7951
22.217,8.8009
22.233,8.8066
22.25,8.8122
22.267,8.8179
22.283,8.8235
22.3,8.8292
22.317,8.8351
22.333,8.841
22.35,8.8471
22.367,8.8533
22.383,8.8595
22.4,8.8659
22.417,8.8724
22.433,8.879
22.45,8.8857
22.467,8.8925
22.483,8.8994
22.5,8.9065
22.517,8.9136
22.533,8.9208
22.55,8.9281
22.567,8.9356
22.583,8.9431
22.6,8.9507
22.617,8.9585
22.633,8.9663
22.65,8.9742
22.667,8.9823
22.683,8.9904
22.7,8.9987
22.717,9.007
22.733,9.0155
22.75,9.024
22.767,9.0326
22.783,9.0414
22.8,9.0502
22.817,9.0591
22.833,9.0681
22.85,9.0773
22.867,9.0865
22.883,9.0958
22.9,9.1052
22.917,9.1147
22.933,9.1243
22.95,9.134
22.967,9.1438
22.983,9.1537
23,9.1636
23.017,9.1737
23.033,9.1838
23.05,9.1941
23.067,9.2044
23.083,9.2149
23.1,9.2254
23.117,9.236
23.133,9.2467
23.15,9.2574
23.167,9.2683
23.183,9.2793
23.2,9.2903
23.217,9.3015
23.233,9.3127
23.25,9.324
23.267,9.3354
23.283,9.3468
23.3,9.3584
23.317,9.37
23.333,9.3818
23.35,9.3936
23.367,9.4055
23.383,9.4174
23.4,9.4295
23.417,9.4416
23.433,9.4538
23.45,9.4661
23.467,9.4785
23.483,9.491
23.5,9.5035
23.517,9.5161
23.533,9.5288
23.55,9.5415
23.567,9.5544
23.583,9.5673
23.6,9.5803
23.617,9.5934
23.633,9.6065
23.65,9.6197
23.667,9.633
23.683,9.6464
23.7,9.6598
23.717,9.6733
23.733,9.6869
23.75,9.7005
23.767,9.7142
23.783,9.728
23.8,9.7419
23.817,9.7558
23.833,9.7698
23.85,9.7839
23.867,9.798
23.883,9.8122
23.9,9.8264
23.917,9.8408
23.933,9.8551
23.95,9.8696
23.967,9.8841
23.983,9.8987
24,9.9133
24.017,9.928
24.033,9.9428
24.05,9.9576
24.067,9.9725
24.083,9.9875
24.1,10.002
24.117,10.018
24.133,10.033
24.15,10.048
24.167,10.063
24.183,10.078
24.2,10.094
24.217,10.109
24.233,10.125
24.25,10.14
24.267,10.156
24.283,10.171
24.3,10.187
24.317,10.203
24.333,10.218
24.35,10.234
24.367,10.25
24.383,10.266
24.4,10.282
24.417,10.298
24.433,10.314
24.45,10.33
24.467,10.346
24.483,10.363
24.5,10.379
24.517,10.395
24.533,10.411
24.55,10.428
24.567,10.444
